,X,exp,wks,bluecol,ind,south,smsa,married,gender,union,edu,col,lwage
2175,2175,9,49,1,0,1,0,1,0,1,12,0,6.84055
2176,2176,10,42,1,0,1,0,1,0,1,12,0,6.93731
2177,2177,11,49,1,0,1,0,1,0,1,12,0,7.03615
2178,2178,14,36,1,1,0,1,1,0,1,14,0,6.57508
2179,2179,15,49,0,1,0,1,1,0,1,14,0,6.65157
2180,2180,16,47,0,1,0,1,1,0,1,14,0,6.75577
2181,2181,17,49,0,1,0,1,1,0,1,14,0,6.84055
2182,2182,18,48,0,1,0,1,1,0,1,14,0,6.90675
2183,2183,19,49,1,1,0,1,1,0,1,14,0,6.68336
2184,2184,20,49,0,1,0,1,1,0,1,14,0,7.06133
2185,2185,8,50,0,0,0,0,1,0,0,16,0,6.22258
2186,2186,9,50,0,0,0,0,1,0,0,16,0,6.34564
2187,2187,10,50,0,0,0,0,1,0,0,16,0,6.42972
2188,2188,11,49,0,0,0,0,1,0,0,16,0,6.49224
2189,2189,12,48,0,0,0,0,1,0,0,16,0,6.63595
2190,2190,13,48,0,0,0,0,1,0,0,16,0,6.65929
2191,2191,14,46,0,0,0,0,1,0,0,16,0,7.1309
2192,2192,10,49,1,1,0,0,1,0,0,12,0,6.30262
2193,2193,11,50,1,0,0,0,1,0,1,12,0,6.35611
2194,2194,12,44,1,0,0,0,1,0,1,12,0,6.4151
2195,2195,13,50,1,0,0,0,1,0,1,12,0,6.49224
2196,2196,14,50,1,0,0,0,1,0,1,12,0,6.62407
2197,2197,15,49,1,0,0,0,1,0,1,12,0,6.79571
2198,2198,16,50,1,0,0,0,1,0,1,12,0,6.97541
2199,2199,10,36,0,0,0,1,1,0,0,17,0,5.70711
2200,2200,11,47,0,0,0,0,1,0,0,17,0,6.39693
2201,2201,12,36,0,0,0,0,1,0,0,17,0,6.39693
2202,2202,13,47,0,0,0,0,1,0,0,17,0,6.63463
2203,2203,14,48,0,0,0,0,1,0,0,17,0,6.62007
2204,2204,15,38,0,0,0,0,1,0,0,17,0,6.68461
2205,2205,16,48,0,0,0,0,1,0,0,17,0,6.82979
2206,2206,30,51,0,1,0,0,1,0,0,17,0,6.90575
2207,2207,31,52,0,1,0,1,1,0,0,17,0,6.90575
2208,2208,32,49,0,1,0,0,1,0,0,17,0,7.67322
2209,2209,33,50,0,1,0,0,1,0,0,17,0,7.75148
2210,2210,34,49,0,1,0,0,1,0,0,17,0,7.81883
2211,2211,35,50,0,1,0,0,1,0,0,17,0,7.6009
2212,2212,36,50,0,1,0,0,1,0,0,17,0,7.90397
2213,2213,12,43,1,0,0,0,1,0,0,12,0,5.99146
2214,2214,13,51,1,0,0,0,1,0,0,12,0,5.90263
2215,2215,14,35,1,0,0,0,0,0,0,12,0,6.55108
2216,2216,15,36,1,0,0,0,0,0,0,12,0,6.49979
2217,2217,16,50,1,0,0,0,1,0,0,12,0,6.21461
2218,2218,17,48,1,1,0,0,1,0,0,12,0,6.68461
2219,2219,18,26,1,0,0,0,1,0,0,12,0,6.21461
2220,2220,10,38,0,1,0,1,1,0,0,15,0,6.35437
2221,2221,11,49,0,1,0,1,1,0,0,15,0,6.47697
2222,2222,12,52,0,1,0,1,1,0,0,15,0,6.74524
2223,2223,13,48,1,1,0,1,1,0,1,15,0,6.55108
2224,2224,14,27,0,1,0,1,1,0,0,15,0,6.80239
2225,2225,15,50,0,1,0,1,1,0,0,15,0,6.57925
2226,2226,16,49,0,1,0,1,1,0,0,15,0,6.90776
2227,2227,24,47,1,1,1,1,1,0,1,12,0,6.50129
2228,2228,25,47,1,1,1,1,1,0,1,12,0,6.57368
2229,2229,26,44,1,1,1,1,1,0,1,12,0,6.65544
2230,2230,27,47,1,1,1,1,1,0,1,12,0,6.75344
2231,2231,28,47,1,1,1,1,1,0,1,12,0,6.84801
2232,2232,29,47,1,1,1,1,1,0,1,12,0,6.94312
2233,2233,30,40,1,1,1,1,1,0,1,12,0,7.03527
2234,2234,20,50,1,1,1,1,1,0,0,6,1,6.09131
2235,2235,21,48,1,1,1,1,1,0,0,6,1,6.23637
2236,2236,22,50,1,1,1,1,1,0,0,6,1,6.27099
2237,2237,23,50,1,1,1,1,1,0,0,6,1,6.47697
2238,2238,24,46,1,1,1,1,1,0,0,6,1,6.59578
2239,2239,25,51,1,1,1,1,1,0,0,6,1,6.44572
2240,2240,26,46,1,1,1,1,1,0,0,6,1,6.77992
2241,2241,6,49,1,1,1,1,1,0,1,12,0,6.04025
2242,2242,7,50,1,1,1,1,1,0,1,12,0,6.20658
2243,2243,8,50,1,1,1,1,1,0,1,12,0,6.27288
2244,2244,9,50,0,1,1,1,1,0,1,12,0,6.39693
2245,2245,10,50,0,1,1,1,1,0,1,12,0,6.4708
2246,2246,11,48,1,1,1,1,1,0,1,12,0,6.54535
2247,2247,12,49,1,1,1,1,1,0,1,12,0,6.68211
2248,2248,13,48,0,1,0,0,1,0,0,12,0,6.68711
2249,2249,14,50,0,1,0,0,1,0,0,12,0,6.74524
2250,2250,15,48,0,1,0,0,1,0,0,12,0,6.85646
2251,2251,16,47,0,1,0,0,1,0,0,12,0,6.95655
2252,2252,17,48,0,1,0,0,1,0,0,12,0,7.04752
2253,2253,18,48,0,1,0,0,1,0,0,12,0,7.0934
2254,2254,19,47,0,1,0,0,1,0,0,12,0,7.1309
2255,2255,12,49,0,0,1,1,0,1,0,16,0,6.55108
2256,2256,13,49,0,0,1,1,0,1,0,16,0,6.55108
2257,2257,14,50,0,0,1,1,0,1,0,16,0,6.80239
2258,2258,15,49,0,0,1,1,0,1,0,16,0,6.85646
2259,2259,16,50,0,0,1,1,0,1,0,16,0,6.86693
2260,2260,17,46,0,0,1,1,0,1,0,16,0,7.00307
2261,2261,18,47,0,0,1,1,0,1,0,16,0,7.1309
2262,2262,3,33,1,0,0,1,1,0,1,14,0,6.18826
2263,2263,4,50,1,0,0,1,1,0,1,14,0,6.60665
2264,2264,5,37,1,0,0,1,1,0,1,14,0,6.68461
2265,2265,6,42,1,0,0,1,1,0,1,14,0,6.76849
2266,2266,7,32,1,0,0,1,1,0,1,14,0,6.86066
2267,2267,8,47,1,0,0,0,1,0,1,14,0,6.96602
2268,2268,9,48,1,0,0,0,1,0,1,14,0,7.00307
2269,2269,35,50,0,0,1,1,1,0,0,15,0,6.2634
2270,2270,36,50,0,0,1,1,1,0,0,15,0,6.29157
2271,2271,37,50,0,0,1,1,1,0,0,15,0,6.39693
2272,2272,38,50,0,0,1,1,1,0,0,15,0,6.39693
2273,2273,39,50,0,0,1,1,1,0,0,15,0,6.57786
2274,2274,40,50,0,0,1,1,1,0,0,15,0,6.62007
2275,2275,41,50,0,0,1,1,1,0,0,15,0,6.68461
2276,2276,22,48,0,0,0,1,1,0,0,12,0,6.55108
2277,2277,23,47,0,0,0,1,1,0,0,12,0,6.68461
2278,2278,24,47,0,0,0,1,1,0,0,12,0,6.55108
2279,2279,25,47,0,0,0,1,1,0,0,12,0,6.82871
2280,2280,26,47,0,0,0,1,1,0,0,12,0,6.80239
2281,2281,27,47,0,0,0,1,1,0,0,12,0,7.13648
2282,2282,28,47,0,0,1,0,1,0,0,12,0,7.18311
2283,2283,10,39,1,0,1,1,0,1,0,12,1,5.93225
2284,2284,11,39,1,0,1,1,0,1,0,12,1,6.19644
2285,2285,12,41,1,0,1,1,0,1,0,12,1,6.23637
2286,2286,13,37,0,0,1,1,0,1,0,12,1,6.30992
2287,2287,14,37,0,0,1,1,0,1,1,12,1,6.44254
2288,2288,15,36,1,0,1,1,0,1,0,12,1,6.10925
2289,2289,16,36,1,0,1,1,0,1,0,12,1,6.21461
2290,2290,31,48,0,1,0,1,1,0,0,10,0,6.62007
2291,2291,32,48,1,1,0,1,1,0,0,10,0,6.68461
2292,2292,33,48,1,1,0,1,1,0,1,10,0,6.7334
2293,2293,34,49,1,1,0,1,1,0,1,10,0,6.81892
2294,2294,35,48,1,1,0,1,1,0,0,10,0,6.87213
2295,2295,36,50,1,1,0,1,1,0,0,10,0,6.96602
2296,2296,37,49,1,1,0,1,1,0,0,10,0,7.04316
2297,2297,38,49,1,1,0,1,1,0,0,15,0,6.42162
2298,2298,39,48,1,1,0,1,1,0,0,15,0,6.47697
2299,2299,40,48,0,1,0,1,1,0,0,15,0,6.55108
2300,2300,41,48,0,1,0,1,1,0,0,15,0,6.68461
2301,2301,42,48,0,1,0,1,1,0,0,15,0,6.68461
2302,2302,43,48,1,1,0,1,1,0,0,15,0,6.80239
2303,2303,44,48,0,1,0,1,1,0,0,15,0,6.90776
2304,2304,35,45,0,0,0,1,1,0,0,17,0,6.75926
2305,2305,36,36,0,0,0,1,1,0,0,17,0,6.81344
2306,2306,37,36,0,0,0,1,1,0,0,17,0,6.86693
2307,2307,38,35,0,0,0,1,1,0,0,17,0,6.85118
2308,2308,39,35,0,0,0,1,1,0,0,17,0,6.9489
2309,2309,40,35,0,0,0,1,1,0,0,17,0,7.06476
2310,2310,41,36,0,0,0,1,1,0,0,17,0,7.11477
2311,2311,38,46,1,1,0,1,1,0,0,11,0,6.88959
2312,2312,39,49,1,1,0,1,1,0,1,11,0,6.90575
2313,2313,40,43,1,1,0,1,1,0,0,11,0,6.90776
2314,2314,41,48,1,1,0,1,1,0,1,11,0,7.00307
2315,2315,42,47,1,1,0,1,1,0,1,11,0,7.1309
2316,2316,43,48,1,1,0,1,1,0,1,11,0,7.10824
2317,2317,44,47,1,1,0,1,1,0,0,11,0,7.09008
2318,2318,36,30,1,0,1,1,0,1,0,12,1,5.61313
2319,2319,37,48,1,0,1,1,0,1,0,12,1,5.82008
2320,2320,38,49,1,0,1,1,0,1,0,12,1,5.76205
2321,2321,39,46,1,0,1,1,0,1,0,12,1,5.8999
2322,2322,40,47,1,0,1,1,0,1,0,12,1,5.95842
2323,2323,41,46,1,0,1,1,0,1,0,12,1,6.17379
2324,2324,42,48,1,0,1,1,0,1,0,12,1,6.10256
2325,2325,6,49,1,0,0,1,1,0,1,12,0,6.44572
2326,2326,7,47,1,0,0,1,1,0,1,12,0,6.62007
2327,2327,8,50,1,0,0,1,1,0,1,12,0,6.59987
2328,2328,9,46,1,0,0,1,1,0,1,12,0,6.63332
2329,2329,10,48,1,0,0,1,1,0,1,12,0,6.83518
2330,2330,11,48,1,0,0,1,1,0,1,12,0,6.99942
2331,2331,12,48,1,0,0,1,1,0,1,12,0,6.90776
2332,2332,35,50,1,1,1,0,1,0,0,5,0,6.33328
2333,2333,36,51,1,1,1,0,1,0,0,5,0,5.85793
2334,2334,37,51,1,1,1,0,1,0,0,5,0,6.39526
2335,2335,38,50,1,1,1,0,1,0,0,5,0,6.10925
2336,2336,39,43,1,1,1,0,1,0,0,5,0,6.10925
2337,2337,40,51,1,1,1,0,1,0,0,5,0,6.10925
2338,2338,41,49,1,1,1,0,1,0,0,5,0,6.39693
2339,2339,24,42,0,0,1,1,1,1,0,16,0,6.39526
2340,2340,25,50,0,0,1,1,1,1,0,16,0,6.43615
2341,2341,26,47,0,0,1,1,1,1,0,16,0,6.49224
2342,2342,27,45,0,0,1,1,1,1,0,16,0,6.73102
2343,2343,28,49,0,0,1,1,1,1,0,16,0,6.74524
2344,2344,29,46,0,0,1,1,1,1,0,16,0,7.04229
2345,2345,30,48,0,0,1,1,1,1,0,16,0,7.09008
2346,2346,28,50,0,1,1,0,1,0,0,14,0,6.30992
2347,2347,29,49,1,0,1,0,1,0,0,14,0,6.53669
2348,2348,30,50,1,0,1,0,1,0,0,14,0,6.46147
2349,2349,31,48,1,0,1,0,1,0,0,14,0,6.57925
2350,2350,32,52,0,0,1,0,1,0,0,14,0,6.8977
2351,2351,33,50,0,0,1,0,1,0,0,14,0,6.42487
2352,2352,34,47,1,0,1,0,1,0,0,14,0,6.91473
2353,2353,4,49,1,0,1,1,1,0,0,12,0,6.65286
2354,2354,5,52,0,0,1,1,1,0,0,12,0,6.77422
2355,2355,6,52,0,0,1,1,1,0,0,12,0,6.90776
2356,2356,7,50,0,0,1,1,1,0,0,12,0,6.96885
2357,2357,8,51,0,0,1,1,1,0,0,12,0,6.96224
2358,2358,9,50,0,0,1,1,1,0,0,12,0,7.10824
2359,2359,10,50,0,0,1,1,1,0,0,12,0,7.39326
2360,2360,9,49,1,0,0,1,0,1,1,12,0,5.98645
2361,2361,10,49,1,0,0,1,0,1,1,12,0,5.95584
2362,2362,11,49,1,0,0,1,0,1,1,12,0,6.18415
2363,2363,12,48,1,0,0,1,0,1,1,12,0,6.19236
2364,2364,13,47,1,0,0,1,0,1,1,12,0,6.62539
2365,2365,14,47,1,0,0,1,0,1,1,12,0,6.62007
2366,2366,15,47,1,0,0,1,0,1,1,12,0,6.80239
2367,2367,9,51,0,0,0,0,0,1,0,12,0,5.88332
2368,2368,10,50,0,0,0,0,0,1,0,12,0,5.8861
2369,2369,11,49,0,0,0,0,0,1,0,12,0,5.93489
2370,2370,12,48,0,0,0,0,0,1,0,12,0,6.07993
2371,2371,13,49,0,0,0,0,0,1,0,12,0,6.07993
2372,2372,14,47,0,0,0,0,0,1,0,12,0,6.08222
2373,2373,15,48,0,0,0,0,0,1,0,12,0,6.2634
2374,2374,28,23,0,0,0,1,1,0,1,12,0,6.57647
2375,2375,29,42,0,0,0,1,1,0,1,12,0,6.66441
2376,2376,30,47,0,0,0,1,1,0,1,12,0,6.73697
2377,2377,31,47,0,0,0,1,1,0,1,12,0,6.80793
2378,2378,32,47,0,0,0,1,1,0,1,12,0,6.80793
2379,2379,33,47,0,0,0,1,1,0,1,12,0,6.91771
2380,2380,34,47,0,0,0,1,1,0,1,12,0,7.04141
2381,2381,7,48,0,0,0,1,1,0,0,17,0,6.90575
2382,2382,8,48,0,0,0,1,1,0,0,17,0,6.90575
2383,2383,9,49,0,0,0,1,1,0,0,17,0,7.24566
2384,2384,10,48,0,1,0,1,1,0,0,17,0,7.37776
2385,2385,11,49,0,1,0,1,1,0,0,17,0,7.47307
2386,2386,12,48,0,1,0,1,1,0,0,17,0,7.57558
2387,2387,13,49,0,1,0,1,1,0,0,17,0,7.67322
2388,2388,31,48,0,1,0,1,1,0,0,9,0,6.4552
2389,2389,32,48,0,1,0,1,1,0,0,9,0,6.5582
2390,2390,33,47,0,1,0,1,1,0,0,9,0,6.66313
2391,2391,34,48,0,1,0,1,1,0,1,9,0,6.84588
2392,2392,35,48,0,1,0,1,1,0,0,9,0,6.9256
2393,2393,36,48,0,1,0,1,1,0,0,9,0,7.13648
2394,2394,37,47,0,1,0,1,1,0,0,9,0,7.27031
2395,2395,27,45,0,1,0,1,1,0,0,12,0,6.90575
2396,2396,28,47,0,1,0,1,1,0,0,12,0,6.90575
2397,2397,29,46,0,1,0,1,1,0,1,12,0,7.18539
2398,2398,30,46,0,1,0,1,1,0,0,12,0,7.24423
2399,2399,31,46,0,1,0,1,1,0,0,12,0,7.31122
2400,2400,32,45,0,1,0,1,1,0,0,12,0,7.37588
2401,2401,33,43,0,1,0,1,1,0,0,12,0,7.19519
2402,2402,19,49,0,0,0,1,1,0,0,17,0,6.90575
2403,2403,20,46,0,1,0,1,1,0,0,17,0,6.90575
2404,2404,21,50,0,0,0,1,0,0,0,17,0,7.6009
2405,2405,22,47,0,0,0,1,0,0,0,17,0,7.71869
2406,2406,23,50,0,1,0,1,1,0,0,17,0,7.74066
2407,2407,24,49,0,1,0,1,1,0,0,17,0,7.6009
2408,2408,25,48,0,1,0,1,1,0,0,17,0,7.6811
2409,2409,17,49,0,1,0,1,1,0,1,11,1,6.16331
2410,2410,18,50,0,1,0,1,1,0,1,11,1,6.30992
2411,2411,19,50,0,1,0,1,1,0,1,11,1,6.30445
2412,2412,20,50,0,1,0,1,1,0,1,11,1,6.62007
2413,2413,21,49,0,1,0,1,1,0,1,11,1,6.47697
2414,2414,22,49,0,1,0,1,1,0,1,11,1,6.55108
2415,2415,23,49,0,1,0,1,1,0,1,11,1,6.47697
2416,2416,22,38,0,0,0,1,1,0,1,17,0,6.90575
2417,2417,23,44,0,0,0,1,1,0,1,17,0,6.90575
2418,2418,24,42,0,0,0,1,1,0,1,17,0,6.57925
2419,2419,25,37,0,0,0,1,1,0,1,17,0,7.04752
2420,2420,26,39,0,0,0,1,1,0,1,17,0,7.09008
2421,2421,27,36,0,0,0,1,1,0,1,17,0,7.32251
2422,2422,28,40,0,0,0,1,1,0,1,17,0,7.31322
2423,2423,18,38,0,0,0,0,1,0,0,17,0,6.77422
2424,2424,19,39,0,0,0,0,1,0,0,17,0,6.88755
2425,2425,20,36,0,0,0,0,1,0,0,17,0,6.90776
2426,2426,21,37,0,0,0,0,1,0,0,17,0,6.96508
2427,2427,22,39,0,0,0,0,1,0,0,17,0,6.95655
2428,2428,23,39,0,0,0,0,1,0,0,17,0,7.19669
2429,2429,24,36,0,0,0,0,1,0,0,17,0,7.1309
2430,2430,27,48,0,1,1,1,1,0,0,16,0,6.90575
2431,2431,28,47,0,1,1,1,1,0,0,16,0,6.90575
2432,2432,29,49,0,1,1,1,1,0,0,16,0,7.84385
2433,2433,30,48,0,1,1,1,1,0,0,16,0,7.93737
2434,2434,31,48,0,1,1,1,1,0,0,16,0,8.10168
2435,2435,32,35,0,1,1,1,1,0,0,16,0,7.91936
2436,2436,33,25,0,1,1,1,0,0,0,16,0,8.02027
2437,2437,3,51,1,0,1,1,1,0,0,12,0,6.13988
2438,2438,4,49,0,0,1,1,1,0,0,12,0,6.56667
2439,2439,5,50,0,0,1,1,1,0,0,12,0,6.65157
2440,2440,6,50,0,0,1,1,1,0,0,12,0,6.83303
2441,2441,7,49,0,0,1,1,1,0,0,12,0,6.97167
2442,2442,8,48,0,0,1,1,1,0,0,12,0,7.07834
2443,2443,9,49,0,0,1,1,1,0,0,12,0,7.19669
2444,2444,37,40,1,0,1,1,1,0,1,11,0,6.55108
2445,2445,38,38,1,0,1,1,1,0,1,11,0,6.68711
2446,2446,39,46,1,0,1,1,1,0,0,11,0,6.75227
2447,2447,40,46,1,0,1,1,1,0,1,11,0,6.81344
2448,2448,41,46,1,0,1,1,1,0,1,11,0,6.96035
2449,2449,42,44,0,0,1,1,1,0,1,11,0,7.02019
2450,2450,43,43,1,0,1,1,1,0,1,11,0,7.08171
2451,2451,23,49,1,1,0,0,1,0,0,8,0,5.92693
2452,2452,24,49,1,1,0,0,1,0,0,8,0,5.99146
2453,2453,25,48,1,1,0,0,1,0,1,8,0,6.57368
2454,2454,26,51,1,1,0,0,1,0,1,8,0,6.66568
2455,2455,27,47,1,1,0,0,1,0,1,8,0,6.69703
2456,2456,28,44,1,1,0,0,1,0,1,8,0,6.82002
2457,2457,29,50,1,1,0,0,1,0,1,8,0,6.94505
2458,2458,5,50,0,0,1,1,1,0,0,14,0,6.43775
2459,2459,6,49,0,0,1,1,1,0,0,14,0,6.57368
2460,2460,7,49,0,0,1,1,1,0,0,14,0,6.65286
2461,2461,8,48,0,0,1,1,1,0,0,14,0,6.82655
2462,2462,9,49,0,0,1,1,1,0,0,14,0,6.90776
2463,2463,10,48,0,0,1,1,1,0,0,14,0,7.03615
2464,2464,11,48,0,0,1,1,1,0,0,14,0,7.04229
2465,2465,30,47,0,1,0,1,1,0,0,17,0,6.90575
2466,2466,31,48,0,1,0,1,1,0,0,17,0,6.90575
2467,2467,32,45,0,1,0,1,1,0,0,17,0,8.16052
2468,2468,33,47,0,1,0,1,1,0,0,17,0,8.00637
2469,2469,34,47,0,1,0,1,1,0,0,17,0,8.05516
2470,2470,35,47,0,1,0,1,1,0,0,17,0,7.94591
2471,2471,36,47,0,1,0,1,1,0,0,17,0,7.9831
2472,2472,21,49,1,1,0,1,1,0,1,12,1,6.50429
2473,2473,22,47,1,1,0,1,1,0,1,12,1,6.55108
2474,2474,23,48,1,1,0,1,1,0,1,12,1,6.64509
2475,2475,24,49,1,1,0,1,1,0,1,12,1,6.64639
2476,2476,25,49,1,1,0,1,1,0,1,12,1,6.90776
2477,2477,26,46,1,1,0,1,1,0,1,12,1,7.01392
2478,2478,27,49,1,1,0,1,1,0,1,12,1,7.09008
2479,2479,7,47,0,0,1,1,1,0,0,12,0,5.76832
2480,2480,8,50,0,0,1,1,1,0,0,12,0,5.8999
2481,2481,9,50,1,0,1,1,1,0,1,12,0,6.608
2482,2482,10,51,1,0,1,1,1,0,1,12,0,6.84588
2483,2483,11,49,1,0,1,1,1,0,0,12,0,6.08677
2484,2484,12,51,1,0,0,0,1,0,0,12,0,6.30992
2485,2485,13,51,1,0,0,0,1,0,0,12,0,6.30992
2486,2486,4,50,1,1,0,1,1,0,0,12,0,6.39024
2487,2487,5,50,1,1,0,1,1,0,0,12,0,6.49072
2488,2488,6,50,1,1,0,1,1,0,0,12,0,6.61874
2489,2489,7,50,1,1,0,1,1,0,0,12,0,6.80572
2490,2490,8,50,1,1,0,1,1,0,0,12,0,6.90375
2491,2491,9,51,1,1,0,1,1,0,0,12,0,6.98101
2492,2492,10,50,1,1,0,1,1,0,0,12,0,7.06219
2493,2493,16,44,1,1,0,1,1,0,1,12,0,6.34564
2494,2494,17,49,1,1,0,1,1,0,1,12,0,6.51471
2495,2495,18,46,1,1,0,1,1,0,1,12,0,6.57925
2496,2496,19,48,1,1,0,1,1,0,1,12,0,6.63332
2497,2497,20,48,1,1,0,1,1,0,1,12,0,6.80239
2498,2498,21,48,1,1,0,1,1,0,1,12,0,6.88755
2499,2499,22,48,1,1,0,1,1,0,1,12,0,7.0076
2500,2500,16,40,0,0,0,0,1,0,1,16,0,6.49072
2501,2501,17,36,0,0,0,0,1,0,1,16,0,6.51471
2502,2502,18,39,0,0,0,0,1,0,0,16,0,6.55108
2503,2503,19,35,0,0,0,0,1,0,1,16,0,6.70808
2504,2504,20,38,0,0,0,0,1,0,1,16,0,6.82002
2505,2505,21,37,0,0,0,0,1,0,1,16,0,6.4599
2506,2506,22,36,0,0,0,0,1,0,1,16,0,6.99118
2507,2507,36,48,1,1,0,0,1,0,1,10,0,5.98141
2508,2508,37,49,1,1,0,0,1,0,1,10,0,5.98141
2509,2509,38,40,1,1,0,0,1,0,1,10,0,6.10925
2510,2510,39,48,1,1,0,0,1,0,1,10,0,6.21461
2511,2511,40,49,1,1,0,0,1,0,1,10,0,6.25767
2512,2512,41,39,1,1,0,0,1,0,1,10,0,6.32436
2513,2513,42,48,1,1,0,0,1,0,1,10,0,6.43294
2514,2514,28,48,0,1,0,1,1,0,0,12,0,6.90575
2515,2515,29,48,0,1,0,1,1,0,0,12,0,6.90575
2516,2516,30,49,0,1,0,1,1,0,0,12,0,7.24423
2517,2517,31,48,0,1,0,1,1,0,0,12,0,6.95655
2518,2518,32,47,0,1,0,1,1,0,0,12,0,7.00307
2519,2519,33,46,0,1,0,1,1,0,0,12,0,7.17319
2520,2520,34,48,0,1,0,1,1,0,0,12,0,7.1309
2521,2521,5,49,0,0,0,1,0,1,0,17,0,5.4161
2522,2522,6,52,0,0,0,1,0,1,0,17,0,5.48064
2523,2523,7,20,0,0,0,1,0,1,0,17,0,6.21461
2524,2524,8,50,0,0,0,1,0,1,0,17,0,6.25383
2525,2525,9,49,0,0,0,1,0,1,0,17,0,6.34388
2526,2526,10,48,0,0,1,1,0,1,0,17,0,7.17012
2527,2527,11,51,0,0,1,1,0,1,0,17,0,7.21671
2528,2528,20,52,1,0,1,0,1,0,0,10,0,6.58617
2529,2529,21,52,1,0,1,0,1,0,0,10,0,6.66185
2530,2530,22,51,1,0,1,0,1,0,0,10,0,6.81344
2531,2531,23,51,1,0,1,0,1,0,0,10,0,6.86171
2532,2532,24,52,1,0,1,0,1,0,0,10,0,7.06902
2533,2533,25,52,1,0,1,0,1,0,0,10,0,7.0775
2534,2534,26,51,1,0,1,0,1,0,0,10,0,7.1107
2535,2535,15,49,1,1,0,0,1,0,1,12,0,6.12249
2536,2536,16,49,1,1,0,0,1,0,1,12,0,6.16542
2537,2537,17,49,1,1,0,0,1,0,1,12,0,6.21661
2538,2538,18,42,1,1,0,0,1,0,1,12,0,6.56526
2539,2539,19,34,1,1,0,0,1,0,1,12,0,6.62007
2540,2540,20,47,1,1,0,0,1,0,1,12,0,6.69332
2541,2541,21,47,1,0,0,0,1,0,1,12,0,6.80239
2542,2542,20,49,0,1,0,1,0,1,0,13,0,6.43775
2543,2543,21,47,0,1,0,1,0,1,0,13,0,6.39693
2544,2544,22,48,0,1,0,1,0,1,0,13,0,6.4708
2545,2545,23,47,0,1,0,1,0,1,0,13,0,6.74524
2546,2546,24,48,0,1,0,1,0,1,0,13,0,6.77422
2547,2547,25,47,0,1,0,1,0,1,0,13,0,6.7901
2548,2548,26,47,1,1,0,1,0,1,0,13,0,6.7901
2549,2549,32,48,0,0,0,1,1,0,0,17,0,6.90575
2550,2550,33,49,0,0,0,1,1,0,0,17,0,6.90575
2551,2551,34,49,0,0,0,1,1,0,0,17,0,5.01728
2552,2552,35,50,0,0,0,1,1,0,0,17,0,7.37776
2553,2553,36,48,0,0,0,1,1,0,0,17,0,7.46737
2554,2554,37,47,0,0,0,1,1,0,0,17,0,7.37776
2555,2555,38,49,0,0,0,1,1,0,0,17,0,7.33106
2556,2556,12,47,1,0,0,1,1,0,0,12,0,6.62007
2557,2557,13,50,1,0,0,1,1,0,0,12,0,6.55108
2558,2558,14,51,1,0,0,1,1,0,0,12,0,6.55108
2559,2559,15,46,0,0,1,1,1,0,0,12,0,5.87212
2560,2560,16,52,0,0,1,1,1,0,0,12,0,6.9256
2561,2561,17,51,0,0,1,1,1,0,0,12,0,6.76504
2562,2562,18,50,0,0,1,1,1,0,0,12,0,6.68211
2563,2563,25,50,1,1,0,1,1,0,0,9,0,6.51471
2564,2564,26,42,1,1,0,1,1,0,0,9,0,6.76273
2565,2565,27,49,1,1,0,1,1,0,0,9,0,6.93731
2566,2566,28,48,1,1,0,1,1,0,0,9,0,6.82979
2567,2567,29,38,1,1,0,1,1,0,0,9,0,6.88244
2568,2568,30,50,1,1,0,1,1,0,0,9,0,6.98008
2569,2569,31,49,1,1,0,1,1,0,0,9,0,7.09008
2570,2570,9,49,0,1,1,1,1,0,0,16,0,6.4677
2571,2571,10,49,0,1,1,1,1,0,0,16,0,6.62007
2572,2572,11,49,0,0,1,1,1,0,0,16,0,6.76849
2573,2573,12,47,0,0,1,1,1,0,0,16,0,6.99577
2574,2574,13,49,0,0,1,1,1,0,0,16,0,7.13648
2575,2575,14,48,0,0,1,1,1,0,0,16,0,7.37776
2576,2576,15,48,0,0,1,1,1,0,0,16,0,7.54961
2577,2577,2,50,1,0,0,1,1,0,1,14,0,6.29711
2578,2578,3,50,1,0,0,1,1,0,1,14,0,6.49224
2579,2579,4,50,0,0,0,1,1,0,1,14,0,6.74524
2580,2580,5,49,1,0,0,1,1,0,1,14,0,6.88244
2581,2581,6,50,1,0,0,1,1,0,1,14,0,6.95655
2582,2582,7,49,1,0,0,1,1,0,1,14,0,7.04752
2583,2583,8,48,1,0,0,1,1,0,1,14,0,7.1309
2584,2584,9,49,0,0,0,1,1,0,1,12,0,6.60259
2585,2585,10,49,0,0,0,1,1,0,1,12,0,6.62407
2586,2586,11,49,0,0,0,1,1,0,1,12,0,6.71538
2587,2587,12,49,0,0,0,1,1,0,1,12,0,6.84268
2588,2588,13,47,0,0,0,1,1,0,1,12,0,7.02554
2589,2589,14,48,0,0,0,1,1,0,1,12,0,7.2233
2590,2590,15,47,0,0,0,1,1,0,1,12,0,7.09008
2591,2591,31,46,1,0,0,1,1,0,1,10,0,6.56526
2592,2592,32,47,1,0,0,1,1,0,1,10,0,6.65929
2593,2593,33,47,1,0,0,1,1,0,1,10,0,6.78784
2594,2594,34,47,1,0,0,1,1,0,1,10,0,6.85435
2595,2595,35,47,1,0,0,1,1,0,1,10,0,6.96602
2596,2596,36,47,1,0,0,1,1,0,1,10,0,7.15383
2597,2597,37,47,1,0,0,1,1,0,1,10,0,7.10906
